iso_week,artist,playlists
2024-W15,Velvet Rockets,345
2024-W16,Velvet Rockets,349
2024-W17,Velvet Rockets,346
2024-W18,Velvet Rockets,368
2024-W19,Velvet Rockets,388
2024-W20,Velvet Rockets,400
2024-W21,Velvet Rockets,392
2024-W22,Velvet Rockets,430
2024-W23,Velvet Rockets,415
2024-W24,Velvet Rockets,431
2024-W25,Velvet Rockets,451
2024-W26,Velvet Rockets,465
2024-W27,Velvet Rockets,473
2024-W30,Velvet Rockets,501
2024-W31,Velvet Rockets,528
2024-W33,Velvet Rockets,555
2024-W35,Velvet Rockets,582
2024-W36,Velvet Rockets,599
2024-W37,Velvet Rockets,644
2024-W38,Velvet Rockets,630
2024-W39,Velvet Rockets,636
2024-W40,Velvet Rockets,674
2024-W41,Velvet Rockets,696
2024-W42,Velvet Rockets,708
2024-W43,Velvet Rockets,717
2024-W44,Velvet Rockets,721
2024-W45,Velvet Rockets,764
2024-W47,Velvet Rockets,785
2024-W48,Velvet Rockets,807
2024-W49,Velvet Rockets,833
2024-W51,Velvet Rockets,884
2024-W52,Velvet Rockets,888
2024-W01,Velvet Storm,507
2024-W02,Velvet Storm,523
2024-W03,Velvet Storm,561
2024-W04,Velvet Storm,560
2024-W06,Velvet Storm,616
2024-W07,Velvet Storm,645
2024-W08,Velvet Storm,662
2024-W11,Velvet Storm,757
2024-W12,Velvet Storm,787
2024-W14,Velvet Storm,852
2024-W15,Velvet Storm,901
2024-W16,Velvet Storm,941
2024-W17,Velvet Storm,965
2024-W18,Velvet Storm,1011
2024-W19,Velvet Storm,1039
2024-W20,Velvet Storm,1070
2024-W21,Velvet Storm,1128
2024-W22,Velvet Storm,1175
2024-W23,Velvet Storm,1213
2024-W24,Velvet Storm,1274
2024-W25,Velvet Storm,NA
2024-W26,Velvet Storm,1377
2024-W27,Velvet Storm,1457
2024-W30,Velvet Storm,1608
2024-W31,Velvet Storm,1693
2024-W33,Velvet Storm,1832
2024-W35,Velvet Storm,NA
2024-W36,Velvet Storm,2061
2024-W37,Velvet Storm,2167
2024-W38,Velvet Storm,2237
2024-W39,Velvet Storm,2327
2024-W40,Velvet Storm,2412
2024-W41,Velvet Storm,2515
2024-W42,Velvet Storm,2628
2024-W43,Velvet Storm,2739
2024-W44,Velvet Storm,2840
2024-W45,Velvet Storm,2977
2024-W47,Velvet Storm,3195
2024-W48,Velvet Storm,3339
2024-W49,Velvet Storm,3491
2024-W51,Velvet Storm,3778
2024-W52,Velvet Storm,3929
2024-W01,Wolves Band,337
2024-W02,Wolves Band,356
2024-W03,Wolves Band,369
2024-W04,Wolves Band,416
2024-W06,Wolves Band,410
2024-W07,Wolves Band,441
2024-W08,Wolves Band,465
2024-W11,Wolves Band,514
2024-W12,Wolves Band,550
2024-W14,Wolves Band,582
2024-W15,Wolves Band,NA
2024-W16,Wolves Band,NA
2024-W17,Wolves Band,662
2024-W18,Wolves Band,691
2024-W19,Wolves Band,740
2024-W20,Wolves Band,769
2024-W21,Wolves Band,NA
2024-W22,Wolves Band,816
2024-W23,Wolves Band,845
2024-W24,Wolves Band,906
2024-W25,Wolves Band,936
2024-W26,Wolves Band,988
2024-W27,Wolves Band,1005
2024-W30,Wolves Band,1155
2024-W31,Wolves Band,1209
2024-W33,Wolves Band,1316
2024-W35,Wolves Band,1433
2024-W36,Wolves Band,1484
2024-W37,Wolves Band,NA
2024-W38,Wolves Band,1634
2024-W39,Wolves Band,1718
2024-W40,Wolves Band,1767
2024-W41,Wolves Band,1840
2024-W42,Wolves Band,1937
2024-W43,Wolves Band,2008
2024-W44,Wolves Band,2105
2024-W45,Wolves Band,NA
2024-W47,Wolves Band,2405
2024-W48,Wolves Band,2490
2024-W49,Wolves Band,NA
2024-W51,Wolves Band,2836
2024-W52,Wolves Band,NA
2024-W01,Wolves Collective,265
2024-W02,Wolves Collective,282
2024-W03,Wolves Collective,293
2024-W04,Wolves Collective,311
2024-W06,Wolves Collective,312
2024-W07,Wolves Collective,328
2024-W08,Wolves Collective,340
2024-W11,Wolves Collective,390
2024-W12,Wolves Collective,394
2024-W14,Wolves Collective,429
2024-W15,Wolves Collective,436
2024-W16,Wolves Collective,445
2024-W17,Wolves Collective,461
2024-W18,Wolves Collective,479
2024-W19,Wolves Collective,504
2024-W20,Wolves Collective,505
2024-W21,Wolves Collective,525
2024-W22,Wolves Collective,565
2024-W23,Wolves Collective,568
2024-W24,Wolves Collective,592
2024-W25,Wolves Collective,639
2024-W26,Wolves Collective,635
2024-W27,Wolves Collective,658
2024-W30,Wolves Collective,742
2024-W31,Wolves Collective,787
2024-W33,Wolves Collective,827
2024-W35,Wolves Collective,870
2024-W36,Wolves Collective,883
2024-W37,Wolves Collective,922
2024-W38,Wolves Collective,971
2024-W39,Wolves Collective,1007
2024-W40,Wolves Collective,NA
2024-W41,Wolves Collective,1071
2024-W42,Wolves Collective,1128
2024-W43,Wolves Collective,1152
2024-W44,Wolves Collective,1204
2024-W45,Wolves Collective,1239
2024-W47,Wolves Collective,1315
2024-W48,Wolves Collective,1374
2024-W49,Wolves Collective,1411
2024-W51,Wolves Collective,1523
2024-W52,Wolves Collective,1572
2024-W01,Wolves Experience,496
2024-W02,Wolves Experience,515
2024-W03,Wolves Experience,549
2024-W04,Wolves Experience,573
2024-W06,Wolves Experience,617
2024-W07,Wolves Experience,624
2024-W08,Wolves Experience,NA
2024-W11,Wolves Experience,731
2024-W12,Wolves Experience,752
2024-W14,Wolves Experience,833
2024-W15,Wolves Experience,871
2024-W16,Wolves Experience,909
2024-W17,Wolves Experience,929
2024-W18,Wolves Experience,952
2024-W19,Wolves Experience,987
2024-W20,Wolves Experience,1025
2024-W21,Wolves Experience,1082
2024-W22,Wolves Experience,1128
2024-W23,Wolves Experience,1162
2024-W24,Wolves Experience,1227
2024-W25,Wolves Experience,1266
2024-W26,Wolves Experience,1307
2024-W27,Wolves Experience,1367
2024-W30,Wolves Experience,1529
2024-W31,Wolves Experience,1596
2024-W33,Wolves Experience,1715
2024-W35,Wolves Experience,1845
2024-W36,Wolves Experience,1905
2024-W37,Wolves Experience,1993
2024-W38,Wolves Experience,2062
2024-W39,Wolves Experience,2138
2024-W40,Wolves Experience,2221
2024-W41,Wolves Experience,2317
2024-W42,Wolves Experience,2404
2024-W43,Wolves Experience,2491
2024-W44,Wolves Experience,2597
2024-W45,Wolves Experience,2714
2024-W47,Wolves Experience,2903
2024-W48,Wolves Experience,3017
2024-W49,Wolves Experience,3141
2024-W51,Wolves Experience,3407
2024-W52,Wolves Experience,3525
2024-W01,Wolves Fusion,142
2024-W02,Wolves Fusion,145
2024-W03,Wolves Fusion,138
2024-W04,Wolves Fusion,152
2024-W06,Wolves Fusion,149
2024-W07,Wolves Fusion,NA
2024-W08,Wolves Fusion,136
2024-W11,Wolves Fusion,169
2024-W12,Wolves Fusion,164
2024-W14,Wolves Fusion,178
2024-W15,Wolves Fusion,155
2024-W16,Wolves Fusion,186
2024-W17,Wolves Fusion,174
2024-W18,Wolves Fusion,186
2024-W19,Wolves Fusion,196
2024-W20,Wolves Fusion,182
2024-W21,Wolves Fusion,209
2024-W22,Wolves Fusion,194
2024-W23,Wolves Fusion,207
2024-W24,Wolves Fusion,186
2024-W25,Wolves Fusion,197
2024-W26,Wolves Fusion,208
2024-W27,Wolves Fusion,222
2024-W30,Wolves Fusion,229
2024-W31,Wolves Fusion,NA
2024-W33,Wolves Fusion,234
2024-W35,Wolves Fusion,233
2024-W36,Wolves Fusion,254
2024-W37,Wolves Fusion,268
2024-W38,Wolves Fusion,252
2024-W39,Wolves Fusion,267
2024-W40,Wolves Fusion,269
2024-W41,Wolves Fusion,266
2024-W42,Wolves Fusion,291
2024-W43,Wolves Fusion,277
2024-W44,Wolves Fusion,276
2024-W45,Wolves Fusion,270
2024-W47,Wolves Fusion,287
2024-W48,Wolves Fusion,310
2024-W49,Wolves Fusion,314
2024-W51,Wolves Fusion,321
2024-W52,Wolves Fusion,326
